id,name,type,code,full_path,parent_id:id
xaducxuan20250805154603823,Xã Đức Xuân,ward,01204,Tỉnh Hà Giang > Huyện Bắc Quang > Xã Đức Xuân,environment.huyenthanhoai
xatienkieu20250805154603825,Xã Tiên Kiều,ward,01207,Tỉnh Hà Giang > Huyện Bắc Quang > Xã Tiên Kiều,environment.huyenthanhoai
xavinhhao20250805154603826,Xã Vĩnh Hảo,ward,01210,Tỉnh Hà Giang > Huyện Bắc Quang > Xã Vĩnh Hảo,environment.huyenthanhoai
xavinhphuc20250805154603827,Xã Vĩnh Phúc,ward,01213,Tỉnh Hà Giang > Huyện Bắc Quang > Xã Vĩnh Phúc,environment.huyenthanhoai
xadongyen20250805154603828,Xã Đồng Yên,ward,01216,Tỉnh Hà Giang > Huyện Bắc Quang > Xã Đồng Yên,environment.huyenthanhoai
xadongthanh20250805154603829,Xã Đông Thành,ward,01219,Tỉnh Hà Giang > Huyện Bắc Quang > Xã Đông Thành,environment.huyenthanhoai
xaxuanminh20250805154603830,Xã Xuân Minh,ward,01222,Tỉnh Hà Giang > Huyện Quang Bình > Xã Xuân Minh,environment.huyenthuongtin
xatiennguyen20250805154603832,Xã Tiên Nguyên,ward,01225,Tỉnh Hà Giang > Huyện Quang Bình > Xã Tiên Nguyên,environment.huyenthuongtin
xatannam20250805154603833,Xã Tân Nam,ward,01228,Tỉnh Hà Giang > Huyện Quang Bình > Xã Tân Nam,environment.huyenthuongtin
xabanria20250805154603834,Xã Bản Rịa,ward,01231,Tỉnh Hà Giang > Huyện Quang Bình > Xã Bản Rịa,environment.huyenthuongtin
xayenthanh20250805154603835,Xã Yên Thành,ward,01234,Tỉnh Hà Giang > Huyện Quang Bình > Xã Yên Thành,environment.huyenthuongtin
thitranyenbinh20250805154603836,Thị trấn Yên Bình,ward,01237,Tỉnh Hà Giang > Huyện Quang Bình > Thị trấn Yên Bình,environment.huyenthuongtin
xatantrinh20250805154603837,Xã Tân Trịnh,ward,01240,Tỉnh Hà Giang > Huyện Quang Bình > Xã Tân Trịnh,environment.huyenthuongtin
xatanbac20250805154603839,Xã Tân Bắc,ward,01243,Tỉnh Hà Giang > Huyện Quang Bình > Xã Tân Bắc,environment.huyenthuongtin
xabanglang20250805154603840,Xã Bằng Lang,ward,01246,Tỉnh Hà Giang > Huyện Quang Bình > Xã Bằng Lang,environment.huyenthuongtin
xayenha20250805154603841,Xã Yên Hà,ward,01249,Tỉnh Hà Giang > Huyện Quang Bình > Xã Yên Hà,environment.huyenthuongtin
xahuongson20250805154603842,Xã Hương Sơn,ward,01252,Tỉnh Hà Giang > Huyện Quang Bình > Xã Hương Sơn,environment.huyenthuongtin
xaxuangiang20250805154603843,Xã Xuân Giang,ward,01255,Tỉnh Hà Giang > Huyện Quang Bình > Xã Xuân Giang,environment.huyenthuongtin
xanakhuong20250805154603844,Xã Nà Khương,ward,01258,Tỉnh Hà Giang > Huyện Quang Bình > Xã Nà Khương,environment.huyenthuongtin
xatienyen20250805154603846,Xã Tiên Yên,ward,01261,Tỉnh Hà Giang > Huyện Quang Bình > Xã Tiên Yên,environment.huyenthuongtin
xavithuong20250805154603847,Xã Vĩ Thượng,ward,01264,Tỉnh Hà Giang > Huyện Quang Bình > Xã Vĩ Thượng,environment.huyenthuongtin
phuongsonghien20250805154603848,Phường Sông Hiến,ward,01267,Tỉnh Cao Bằng > Thành phố Cao Bằng > Phường Sông Hiến,environment.thanhphohagiang
phuongsongbang20250805154603849,Phường Sông Bằng,ward,01270,Tỉnh Cao Bằng > Thành phố Cao Bằng > Phường Sông Bằng,environment.thanhphohagiang
phuonghopgiang20250805154603850,Phường Hợp Giang,ward,01273,Tỉnh Cao Bằng > Thành phố Cao Bằng > Phường Hợp Giang,environment.thanhphohagiang
phuongtangiang20250805154603851,Phường Tân Giang,ward,01276,Tỉnh Cao Bằng > Thành phố Cao Bằng > Phường Tân Giang,environment.thanhphohagiang
phuongngocxuan20250805154603853,Phường Ngọc Xuân,ward,01279,Tỉnh Cao Bằng > Thành phố Cao Bằng > Phường Ngọc Xuân,environment.thanhphohagiang
phuongdetham20250805154603854,Phường Đề Thám,ward,01282,Tỉnh Cao Bằng > Thành phố Cao Bằng > Phường Đề Thám,environment.thanhphohagiang
phuonghoachung20250805154603855,Phường Hoà Chung,ward,01285,Tỉnh Cao Bằng > Thành phố Cao Bằng > Phường Hoà Chung,environment.thanhphohagiang
phuongduyettrung20250805154603856,Phường Duyệt Trung,ward,01288,Tỉnh Cao Bằng > Thành phố Cao Bằng > Phường Duyệt Trung,environment.thanhphohagiang
xavinhquang20250805154603857,Xã Vĩnh Quang,ward,01693,Tỉnh Cao Bằng > Thành phố Cao Bằng > Xã Vĩnh Quang,environment.thanhphohagiang
xahungdao20250805154603858,Xã Hưng Đạo,ward,01705,Tỉnh Cao Bằng > Thành phố Cao Bằng > Xã Hưng Đạo,environment.thanhphohagiang
xachutrinh20250805154603859,Xã Chu Trinh,ward,01720,Tỉnh Cao Bằng > Thành phố Cao Bằng > Xã Chu Trinh,environment.thanhphohagiang
xaquoctoan20250805154603861,Xã Quốc Toản,ward,01474,Tỉnh Cao Bằng > Huyện Quảng Hòa > Xã Quốc Toản,environment.huyendongvan
thitranquanguyen20250805154603862,Thị trấn Quảng Uyên,ward,01576,Tỉnh Cao Bằng > Huyện Quảng Hòa > Thị trấn Quảng Uyên,environment.huyendongvan
xaphihai20250805154603863,Xã Phi Hải,ward,01579,Tỉnh Cao Bằng > Huyện Quảng Hòa > Xã Phi Hải,environment.huyendongvan
xaquanghung20250805154603864,Xã Quảng Hưng,ward,01582,Tỉnh Cao Bằng > Huyện Quảng Hòa > Xã Quảng Hưng,environment.huyendongvan
xadoclap20250805154603865,Xã Độc Lập,ward,01594,Tỉnh Cao Bằng > Huyện Quảng Hòa > Xã Độc Lập,environment.huyendongvan
xacaibo20250805154603867,Xã Cai Bộ,ward,01597,Tỉnh Cao Bằng > Huyện Quảng Hòa > Xã Cai Bộ,environment.huyendongvan
xaphucsen20250805154603868,Xã Phúc Sen,ward,01603,Tỉnh Cao Bằng > Huyện Quảng Hòa > Xã Phúc Sen,environment.huyendongvan
xachithao20250805154603869,Xã Chí Thảo,ward,01606,Tỉnh Cao Bằng > Huyện Quảng Hòa > Xã Chí Thảo,environment.huyendongvan
xatudo20250805154603871,Xã Tự Do,ward,01609,Tỉnh Cao Bằng > Huyện Quảng Hòa > Xã Tự Do,environment.huyendongvan
xahongquang20250805154603872,Xã Hồng Quang,ward,01615,Tỉnh Cao Bằng > Huyện Quảng Hòa > Xã Hồng Quang,environment.huyendongvan
xangocdong20250805154603873,Xã Ngọc Động,ward,01618,Tỉnh Cao Bằng > Huyện Quảng Hòa > Xã Ngọc Động,environment.huyendongvan
xahanhphuc20250805154603874,Xã Hạnh Phúc,ward,01624,Tỉnh Cao Bằng > Huyện Quảng Hòa > Xã Hạnh Phúc,environment.huyendongvan
thitrantalung20250805154603875,Thị trấn Tà Lùng,ward,01627,Tỉnh Cao Bằng > Huyện Quảng Hòa > Thị trấn Tà Lùng,environment.huyendongvan
xabevandan20250805154603876,Xã Bế Văn Đàn,ward,01630,Tỉnh Cao Bằng > Huyện Quảng Hòa > Xã Bế Văn Đàn,environment.huyendongvan
xacachlinh20250805154603878,Xã Cách Linh,ward,01636,Tỉnh Cao Bằng > Huyện Quảng Hòa > Xã Cách Linh,environment.huyendongvan
xadaison20250805154603879,Xã Đại Sơn,ward,01639,Tỉnh Cao Bằng > Huyện Quảng Hòa > Xã Đại Sơn,environment.huyendongvan
xatienthanh20250805154603880,Xã Tiên Thành,ward,01645,Tỉnh Cao Bằng > Huyện Quảng Hòa > Xã Tiên Thành,environment.huyendongvan
thitranhoathuan20250805154603881,Thị trấn Hoà Thuận,ward,01648,Tỉnh Cao Bằng > Huyện Quảng Hòa > Thị trấn Hoà Thuận,environment.huyendongvan
xamyhung20250805154603882,Xã Mỹ Hưng,ward,01651,Tỉnh Cao Bằng > Huyện Quảng Hòa > Xã Mỹ Hưng,environment.huyendongvan
thitrannuochai20250805154603884,Thị trấn Nước Hai,ward,01654,Tỉnh Cao Bằng > Huyện Hoà An > Thị trấn Nước Hai,environment.huyenyenminh
xadanchu20250805154603885,Xã Dân Chủ,ward,01657,Tỉnh Cao Bằng > Huyện Hoà An > Xã Dân Chủ,environment.huyenyenminh
xanamtuan20250805154603886,Xã Nam Tuấn,ward,01660,Tỉnh Cao Bằng > Huyện Hoà An > Xã Nam Tuấn,environment.huyenyenminh
xadaitien20250805154603887,Xã Đại Tiến,ward,01666,Tỉnh Cao Bằng > Huyện Hoà An > Xã Đại Tiến,environment.huyenyenminh
xaduclong20250805154603888,Xã Đức Long,ward,01669,Tỉnh Cao Bằng > Huyện Hoà An > Xã Đức Long,environment.huyenyenminh
xangulao20250805154603889,Xã Ngũ Lão,ward,01672,Tỉnh Cao Bằng > Huyện Hoà An > Xã Ngũ Lão,environment.huyenyenminh
xatruongluong20250805154603891,Xã Trương Lương,ward,01675,Tỉnh Cao Bằng > Huyện Hoà An > Xã Trương Lương,environment.huyenyenminh
xahongviet20250805154603892,Xã Hồng Việt,ward,01687,Tỉnh Cao Bằng > Huyện Hoà An > Xã Hồng Việt,environment.huyenyenminh
xahoangtung20250805154603893,Xã Hoàng Tung,ward,01696,Tỉnh Cao Bằng > Huyện Hoà An > Xã Hoàng Tung,environment.huyenyenminh
xanguyenhue20250805154603894,Xã Nguyễn Huệ,ward,01699,Tỉnh Cao Bằng > Huyện Hoà An > Xã Nguyễn Huệ,environment.huyenyenminh
xaquangtrung20250805154603895,Xã Quang Trung,ward,01702,Tỉnh Cao Bằng > Huyện Hoà An > Xã Quang Trung,environment.huyenyenminh
xabachdang20250805154603897,Xã Bạch Đằng,ward,01708,Tỉnh Cao Bằng > Huyện Hoà An > Xã Bạch Đằng,environment.huyenyenminh
xabinhduong20250805154603898,Xã Bình Dương,ward,01711,Tỉnh Cao Bằng > Huyện Hoà An > Xã Bình Dương,environment.huyenyenminh
xalechung20250805154603899,Xã Lê Chung,ward,01714,Tỉnh Cao Bằng > Huyện Hoà An > Xã Lê Chung,environment.huyenyenminh
xahongnam20250805154603900,Xã Hồng Nam,ward,01723,Tỉnh Cao Bằng > Huyện Hoà An > Xã Hồng Nam,environment.huyenyenminh
thitrannguyenbinh20250805154603901,Thị trấn Nguyên Bình,ward,01726,Tỉnh Cao Bằng > Huyện Nguyên Bình > Thị trấn Nguyên Bình,environment.huyenquanba
thitrantinhtuc20250805154603903,Thị trấn Tĩnh Túc,ward,01729,Tỉnh Cao Bằng > Huyện Nguyên Bình > Thị trấn Tĩnh Túc,environment.huyenquanba
xayenlac20250805154603904,Xã Yên Lạc,ward,01732,Tỉnh Cao Bằng > Huyện Nguyên Bình > Xã Yên Lạc,environment.huyenquanba
xatrieunguyen20250805154603905,Xã Triệu Nguyên,ward,01735,Tỉnh Cao Bằng > Huyện Nguyên Bình > Xã Triệu Nguyên,environment.huyenquanba
xacathanh20250805154603906,Xã Ca Thành,ward,01738,Tỉnh Cao Bằng > Huyện Nguyên Bình > Xã Ca Thành,environment.huyenquanba
xavunong20250805154603907,Xã Vũ Nông,ward,01744,Tỉnh Cao Bằng > Huyện Nguyên Bình > Xã Vũ Nông,environment.huyenquanba
xaminhtam20250805154603908,Xã Minh Tâm,ward,01747,Tỉnh Cao Bằng > Huyện Nguyên Bình > Xã Minh Tâm,environment.huyenquanba
xatheduc20250805154603909,Xã Thể Dục,ward,01750,Tỉnh Cao Bằng > Huyện Nguyên Bình > Xã Thể Dục,environment.huyenquanba
xamailong20250805154603911,Xã Mai Long,ward,01756,Tỉnh Cao Bằng > Huyện Nguyên Bình > Xã Mai Long,environment.huyenquanba
xavuminh20250805154603912,Xã Vũ Minh,ward,01762,Tỉnh Cao Bằng > Huyện Nguyên Bình > Xã Vũ Minh,environment.huyenquanba
xahoatham20250805154603913,Xã Hoa Thám,ward,01765,Tỉnh Cao Bằng > Huyện Nguyên Bình > Xã Hoa Thám,environment.huyenquanba
xaphanthanh20250805154603914,Xã Phan Thanh,ward,01768,Tỉnh Cao Bằng > Huyện Nguyên Bình > Xã Phan Thanh,environment.huyenquanba
xaquangthanh20250805154603915,Xã Quang Thành,ward,01771,Tỉnh Cao Bằng > Huyện Nguyên Bình > Xã Quang Thành,environment.huyenquanba
xatamkim20250805154603916,Xã Tam Kim,ward,01774,Tỉnh Cao Bằng > Huyện Nguyên Bình > Xã Tam Kim,environment.huyenquanba
xathanhcong20250805154603918,Xã Thành Công,ward,01777,Tỉnh Cao Bằng > Huyện Nguyên Bình > Xã Thành Công,environment.huyenquanba
xathinhvuong20250805154603919,Xã Thịnh Vượng,ward,01780,Tỉnh Cao Bằng > Huyện Nguyên Bình > Xã Thịnh Vượng,environment.huyenquanba
xahungdao20250805154603920,Xã Hưng Đạo,ward,01783,Tỉnh Cao Bằng > Huyện Nguyên Bình > Xã Hưng Đạo,environment.huyenquanba
thitrandongkhe20250805154603921,Thị trấn Đông Khê,ward,01786,Thành phố Huế > Huyện Thạch An > Thị trấn Đông Khê,environment.huyenvixuyen
xacanhtan20250805154603922,Xã Canh Tân,ward,01789,Thành phố Huế > Huyện Thạch An > Xã Canh Tân,environment.huyenvixuyen
xakimdong20250805154603923,Xã Kim Đồng,ward,01792,Thành phố Huế > Huyện Thạch An > Xã Kim Đồng,environment.huyenvixuyen
xaminhkhai20250805154603925,Xã Minh Khai,ward,01795,Thành phố Huế > Huyện Thạch An > Xã Minh Khai,environment.huyenvixuyen
xaducthong20250805154603926,Xã Đức Thông,ward,01801,Thành phố Huế > Huyện Thạch An > Xã Đức Thông,environment.huyenvixuyen
xathaicuong20250805154603927,Xã Thái Cường,ward,01804,Thành phố Huế > Huyện Thạch An > Xã Thái Cường,environment.huyenvixuyen
xavantrinh20250805154603928,Xã Vân Trình,ward,01807,Thành phố Huế > Huyện Thạch An > Xã Vân Trình,environment.huyenvixuyen
xathuyhung20250805154603929,Xã Thụy Hùng,ward,01810,Thành phố Huế > Huyện Thạch An > Xã Thụy Hùng,environment.huyenvixuyen
xaquangtrong20250805154603930,Xã Quang Trọng,ward,01813,Thành phố Huế > Huyện Thạch An > Xã Quang Trọng,environment.huyenvixuyen
xatrongcon20250805154603932,Xã Trọng Con,ward,01816,Thành phố Huế > Huyện Thạch An > Xã Trọng Con,environment.huyenvixuyen
xalelai20250805154603933,Xã Lê Lai,ward,01819,Thành phố Huế > Huyện Thạch An > Xã Lê Lai,environment.huyenvixuyen
xaduclong20250805154603934,Xã Đức Long,ward,01822,Thành phố Huế > Huyện Thạch An > Xã Đức Long,environment.huyenvixuyen
xaleloi20250805154603935,Xã Lê Lợi,ward,01828,Thành phố Huế > Huyện Thạch An > Xã Lê Lợi,environment.huyenvixuyen
xaducxuan20250805154603936,Xã Đức Xuân,ward,01831,Thành phố Huế > Huyện Thạch An > Xã Đức Xuân,environment.huyenvixuyen
phuongnguyenthiminhkhai20250805154603938,Phường Nguyễn Thị Minh Khai,ward,01834," > Phường Nguyễn Thị Minh Khai",environment.huyenquangbinh
phuongsongcau20250805154603939,Phường Sông Cầu,ward,01837," > Phường Sông Cầu",environment.huyenquangbinh
phuongducxuan20250805154603940,Phường Đức Xuân,ward,01840," > Phường Đức Xuân",environment.huyenquangbinh
phuongphungchikien20250805154603941,Phường Phùng Chí Kiên,ward,01843," > Phường Phùng Chí Kiên",environment.huyenquangbinh
phuonghuyentung20250805154603942,Phường Huyền Tụng,ward,01846," > Phường Huyền Tụng",environment.huyenquangbinh
xaduongquang20250805154603943,Xã Dương Quang,ward,01849," > Xã Dương Quang",environment.huyenquangbinh
xanongthuong20250805154603945,Xã Nông Thượng,ward,01852," > Xã Nông Thượng",environment.huyenquangbinh
phuongxuathoa20250805154603946,Phường Xuất Hóa,ward,01855," > Phường Xuất Hóa",environment.huyenquangbinh
xabangthanh20250805154603947,Xã Bằng Thành,ward,01858,Tỉnh Bắc Kạn > Huyện Pác Nặm > Xã Bằng Thành,environment.thanhphocaobang
xanhanmon20250805154603948,Xã Nhạn Môn,ward,01861,Tỉnh Bắc Kạn > Huyện Pác Nặm > Xã Nhạn Môn,environment.thanhphocaobang
xabocbo20250805154603949,Xã Bộc Bố,ward,01864,Tỉnh Bắc Kạn > Huyện Pác Nặm > Xã Bộc Bố,environment.thanhphocaobang
xacongbang20250805154603950,Xã Công Bằng,ward,01867,Tỉnh Bắc Kạn > Huyện Pác Nặm > Xã Công Bằng,environment.thanhphocaobang
xagiaohieu20250805154603952,Xã Giáo Hiệu,ward,01870,Tỉnh Bắc Kạn > Huyện Pác Nặm > Xã Giáo Hiệu,environment.thanhphocaobang
xaxuanla20250805154603953,Xã Xuân La,ward,01873,Tỉnh Bắc Kạn > Huyện Pác Nặm > Xã Xuân La,environment.thanhphocaobang
xaanthang20250805154603954,Xã An Thắng,ward,01876,Tỉnh Bắc Kạn > Huyện Pác Nặm > Xã An Thắng,environment.thanhphocaobang
xacolinh20250805154603956,Xã Cổ Linh,ward,01879,Tỉnh Bắc Kạn > Huyện Pác Nặm > Xã Cổ Linh,environment.thanhphocaobang
xanghienloan20250805154603957,Xã Nghiên Loan,ward,01882,Tỉnh Bắc Kạn > Huyện Pác Nặm > Xã Nghiên Loan,environment.thanhphocaobang
xacaotan20250805154603958,Xã Cao Tân,ward,01885,Tỉnh Bắc Kạn > Huyện Pác Nặm > Xã Cao Tân,environment.thanhphocaobang
xaphucyen20250805154603960,Xã Phúc Yên,ward,02233,Tỉnh Tuyên Quang > Huyện Lâm Bình > Xã Phúc Yên,environment.huyenhalang
xaxuanlap20250805154603961,Xã Xuân Lập,ward,02242,Tỉnh Tuyên Quang > Huyện Lâm Bình > Xã Xuân Lập,environment.huyenhalang
xakhuonha20250805154603962,Xã Khuôn Hà,ward,02251,Tỉnh Tuyên Quang > Huyện Lâm Bình > Xã Khuôn Hà,environment.huyenhalang
thitranlangcan20250805154603963,Thị trấn Lăng Can,ward,02266,Tỉnh Tuyên Quang > Huyện Lâm Bình > Thị trấn Lăng Can,environment.huyenhalang
xathuonglam20250805154603964,Xã Thượng Lâm,ward,02269,Tỉnh Tuyên Quang > Huyện Lâm Bình > Xã Thượng Lâm,environment.huyenhalang
xabinhan20250805154603965,Xã Bình An,ward,02290,Tỉnh Tuyên Quang > Huyện Lâm Bình > Xã Bình An,environment.huyenhalang
xahongquang20250805154603967,Xã Hồng Quang,ward,02293,Tỉnh Tuyên Quang > Huyện Lâm Bình > Xã Hồng Quang,environment.huyenhalang
xathobinh20250805154603968,Xã Thổ Bình,ward,02296,Tỉnh Tuyên Quang > Huyện Lâm Bình > Xã Thổ Bình,environment.huyenhalang
xaphucson20250805154603969,Xã Phúc Sơn,ward,02299,Tỉnh Tuyên Quang > Huyện Lâm Bình > Xã Phúc Sơn,environment.huyenhalang
xaminhquang20250805154603970,Xã Minh Quang,ward,02302,Tỉnh Tuyên Quang > Huyện Lâm Bình > Xã Minh Quang,environment.huyenhalang
xaphalong20250805154603971,Xã Pha Long,ward,02752,Tỉnh Lào Cai > Huyện Mường Khương > Xã Pha Long,environment.huyenbacthong
xatangaicho20250805154603972,Xã Tả Ngải Chồ,ward,02755,Tỉnh Lào Cai > Huyện Mường Khương > Xã Tả Ngải Chồ,environment.huyenbacthong
xatungchungpho20250805154603973,Xã Tung Chung Phố,ward,02758,Tỉnh Lào Cai > Huyện Mường Khương > Xã Tung Chung Phố,environment.huyenbacthong
thitranmuongkhuong20250805154603975,Thị trấn Mường Khương,ward,02761,Tỉnh Lào Cai > Huyện Mường Khương > Thị trấn Mường Khương,environment.huyenbacthong
xadinchin20250805154603976,Xã Dìn Chin,ward,02764,Tỉnh Lào Cai > Huyện Mường Khương > Xã Dìn Chin,environment.huyenbacthong
xatagiakhau20250805154603977,Xã Tả Gia Khâu,ward,02767,Tỉnh Lào Cai > Huyện Mường Khương > Xã Tả Gia Khâu,environment.huyenbacthong
xanamchay20250805154603978,Xã Nậm Chảy,ward,02770,Tỉnh Lào Cai > Huyện Mường Khương > Xã Nậm Chảy,environment.huyenbacthong
xanamlu20250805154603979,Xã Nấm Lư,ward,02773,Tỉnh Lào Cai > Huyện Mường Khương > Xã Nấm Lư,environment.huyenbacthong
xalungkhaunhin20250805154603980,Xã Lùng Khấu Nhin,ward,02776,Tỉnh Lào Cai > Huyện Mường Khương > Xã Lùng Khấu Nhin,environment.huyenbacthong
xathanhbinh20250805154603981,Xã Thanh Bình,ward,02779,Tỉnh Lào Cai > Huyện Mường Khương > Xã Thanh Bình,environment.huyenbacthong
xacaoson20250805154603983,Xã Cao Sơn,ward,02782,Tỉnh Lào Cai > Huyện Mường Khương > Xã Cao Sơn,environment.huyenbacthong
xalungvai20250805154603984,Xã Lùng Vai,ward,02785,Tỉnh Lào Cai > Huyện Mường Khương > Xã Lùng Vai,environment.huyenbacthong
xabanlau20250805154603985,Xã Bản Lầu,ward,02788,Tỉnh Lào Cai > Huyện Mường Khương > Xã Bản Lầu,environment.huyenbacthong
xalapantan20250805154603986,Xã La Pan Tẩn,ward,02791,Tỉnh Lào Cai > Huyện Mường Khương > Xã La Pan Tẩn,environment.huyenbacthong
xatathang20250805154603988,Xã Tả Thàng,ward,02794,Tỉnh Lào Cai > Huyện Mường Khương > Xã Tả Thàng,environment.huyenbacthong
xabansen20250805154603989,Xã Bản Sen,ward,02797,Tỉnh Lào Cai > Huyện Mường Khương > Xã Bản Sen,environment.huyenbacthong
thitranbacha20250805154603990,Thị trấn Bắc Hà,ward,02839,Tỉnh Lào Cai > Huyện Bắc Hà > Thị trấn Bắc Hà,environment.huyenbabe
xalungcai20250805154603991,Xã Lùng Cải,ward,02842,Tỉnh Lào Cai > Huyện Bắc Hà > Xã Lùng Cải,environment.huyenbabe
xalungphinh20250805154603992,Xã Lùng Phình,ward,02848,Tỉnh Lào Cai > Huyện Bắc Hà > Xã Lùng Phình,environment.huyenbabe
